Year,StateAbbr,StateDesc,CountyName,CountyFIPS,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text
2021,NY,New York,Richmond,36085,36085029103,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.6,,,2.2,3.0,7245,POINT (-74.17055141 40.60433154),36085029103,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Rockland,36087,36087010803,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.5,,,2.2,3.0,5588,POINT (-73.9890636 41.15955939),36087010803,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Rockland,36087,36087010804,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.4,,,2.1,2.8,4082,POINT (-73.9852404 41.14397084),36087010804,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Rockland,36087,36087011404,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.4,,,2.2,2.7,4003,POINT (-74.02280366 41.11599001),36087011404,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Rockland,36087,36087012204,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,32.7,,,28.1,37.6,3482,POINT (-74.054747 41.12709795),36087012204,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,NY,New York,Rockland,36087,36087013003,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.0,,,2.6,3.7,3347,POINT (-73.93490045 41.06196782),36087013003,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Saratoga,36091,36091062000,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,31.1,,,27.0,35.3,6618,POINT (-73.69013996 42.97087748),36091062000,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,NY,New York,Schenectady,36093,36093033101,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.7,,,2.4,3.0,2115,POINT (-74.07808084 42.81129405),36093033101,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Steuben,36101,36101960400,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.4,,,3.1,3.8,4102,POINT (-77.59127602 42.52870941),36101960400,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Steuben,36101,36101961900,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,34.3,,,30.0,38.7,3391,POINT (-77.54385304 42.23559589),36101961900,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,NY,New York,Suffolk,36103,36103110300,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.5,,,2.2,2.7,4822,POINT (-73.41438519 40.89156612),36103110300,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Suffolk,36103,36103111704,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,28.6,,,25.5,32.0,3251,POINT (-73.30858883 40.87088415),36103111704,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,NY,New York,Suffolk,36103,36103111803,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,26.8,,,23.8,30.0,2712,POINT (-73.30413046 40.85487526),36103111803,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,NY,New York,Suffolk,36103,36103112001,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.3,,,2.0,2.7,4456,POINT (-73.40957809 40.82244329),36103112001,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Suffolk,36103,36103122501,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,4.1,,,3.7,4.6,4571,POINT (-73.35675751 40.74657987),36103122501,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Suffolk,36103,36103122502,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.1,,,2.7,3.5,4698,POINT (-73.35738727 40.73543614),36103122502,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Suffolk,36103,36103122704,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.5,,,2.3,2.8,2243,POINT (-73.34822932 40.76546862),36103122704,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Suffolk,36103,36103122705,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.6,,,2.3,3.0,3069,POINT (-73.34038979 40.76394552),36103122705,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Suffolk,36103,36103123900,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.3,,,2.0,2.7,5083,POINT (-73.38476022 40.69026797),36103123900,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Suffolk,36103,36103134904,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.4,,,2.1,2.7,6711,POINT (-73.18869426 40.86067599),36103134904,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Suffolk,36103,36103134906,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.4,,,2.9,3.9,5552,POINT (-73.22897866 40.87720307),36103134906,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Suffolk,36103,36103135104,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.2,,,1.9,2.5,5249,POINT (-73.23494895 40.86061542),36103135104,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Suffolk,36103,36103135205,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,26.9,,,23.9,30.0,5027,POINT (-73.28273778 40.82051698),36103135205,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,NY,New York,Suffolk,36103,36103145804,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.8,,,2.5,3.2,3335,POINT (-73.17111378 40.80681626),36103145804,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Suffolk,36103,36103145902,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.4,,,2.2,2.7,8465,POINT (-73.27066202 40.76204706),36103145902,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Suffolk,36103,36103145903,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.5,,,2.2,2.9,5642,POINT (-73.27197609 40.73996997),36103145903,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Suffolk,36103,36103146205,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.5,,,2.2,2.9,2216,POINT (-73.21506584 40.74920722),36103146205,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Suffolk,36103,36103146607,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,29.8,,,26.5,33.0,2546,POINT (-73.0955178 40.77377864),36103146607,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,NY,New York,Suffolk,36103,36103146902,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,26.8,,,23.8,30.0,4293,POINT (-73.30001628 40.69114733),36103146902,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,NY,New York,Suffolk,36103,36103147502,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.3,,,1.9,2.6,6618,POINT (-73.18034978 40.72336886),36103147502,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Suffolk,36103,36103147702,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.7,,,2.3,3.0,5011,POINT (-73.10465178 40.73034554),36103147702,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Suffolk,36103,36103158308,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.5,,,2.2,2.9,8206,POINT (-73.04440397 40.91219266),36103158308,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Suffolk,36103,36103158405,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.1,,,1.9,2.3,5005,POINT (-72.87034791 40.92524456),36103158405,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Suffolk,36103,36103158410,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,6.2,,,5.0,7.8,3504,POINT (-72.90081435 40.92098076),36103158410,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Suffolk,36103,36103158506,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,1.9,,,1.7,2.2,2614,POINT (-73.11787505 40.8424783),36103158506,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Suffolk,36103,36103169901,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,31.7,,,28.6,35.0,5443,POINT (-72.66577244 40.95330862),36103169901,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,NY,New York,Sullivan,36105,36105950800,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.2,,,2.9,3.5,4370,POINT (-74.62439834 41.78427605),36105950800,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Sullivan,36105,36105952400,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.4,,,3.1,3.8,2530,POINT (-74.88941143 41.53851732),36105952400,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Tompkins,36109,36109000800,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.1,,,1.8,2.4,2518,POINT (-76.50702331 42.44450767),36109000800,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Tompkins,36109,36109000900,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.8,,,2.4,3.1,3980,POINT (-76.54345862 42.46353776),36109000900,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Tompkins,36109,36109001200,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,0.6,,,0.5,0.7,3372,POINT (-76.49348212 42.42300956),36109001200,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Warren,36113,36113070800,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,34.5,,,30.0,39.3,7387,POINT (-73.68452874 43.29624661),36113070800,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,NY,New York,Washington,36115,36115093000,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.8,,,2.5,3.1,2021,POINT (-73.44735172 43.0007542),36115093000,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Washington,36115,36115094000,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.7,,,2.4,3.0,2336,POINT (-73.5438068 43.02204114),36115094000,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Westchester,36119,36119011300,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.3,,,2.0,2.7,6413,POINT (-73.85897335 41.03472478),36119011300,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Bronx,36005,36005039200,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,3.0,,,2.6,3.3,1781,POINT (-73.86475706 40.88327899),36005039200,HLTHOUT,STROKE,CrdPrv,Stroke
2020,NY,New York,Bronx,36005,36005022101,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,81.7,,,78.5,84.6,3849,POINT (-73.91811606 40.83827887),36005022101,PREVENT,MAMMOUSE,CrdPrv,Mammography
2021,NY,New York,Bronx,36005,36005035800,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,34.7,,,31.3,38.3,7166,POINT (-73.84259837 40.87398312),36005035800,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,NY,New York,Albany,36001,36001013902,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,27.7,,,25.3,30.2,5333,POINT (-73.82736562 42.72346101),36001013902,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis
2021,NY,New York,Bronx,36005,36005000400,BRFSS,Health Outcomes,Stroke among adults aged >=18 years,%,Crude prevalence,2.3,,,2.1,2.6,5503,POINT (-73.85244756 40.81075834),36005000400,HLTHOUT,STROKE,CrdPrv,Stroke
2021,NY,New York,Bronx,36005,36005040302,BRFSS,Health Risk Behaviors,No leisure-time physical activity among adults aged >=18 years,%,Crude prevalence,39.6,,,34.9,44.2,4386,POINT (-73.8921617 40.86785815),36005040302,RISKBEH,LPA,CrdPrv,Physical Inactivity
2021,NY,New York,Albany,36001,36001014001,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,14.3,,,12.5,16.3,4003,POINT (-73.81434416 42.70210205),36001014001,HLTHSTAT,MHLTH,CrdPrv,Mental Health
2020,NY,New York,Bronx,36005,36005021602,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,13.9,,,10.1,18.2,5769,POINT (-73.86227326 40.83725954),36005021602,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost
2020,NY,New York,Albany,36001,36001000600,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,81.0,,,79.1,82.9,3676,POINT (-73.77364813 42.6645824),36001000600,PREVENT,MAMMOUSE,CrdPrv,Mammography
2020,NY,New York,Bronx,36005,36005039500,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,27.7,,,21.5,35.1,4146,POINT (-73.8966919 40.84819324),36005039500,PREVENT,COREM,CrdPrv,Core preventive services for older men
2020,NY,New York,Broome,36007,36007010200,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,49.0,,,44.6,53.4,5377,POINT (-76.03149182 42.20016447),36007010200,PREVENT,COREM,CrdPrv,Core preventive services for older men
2021,NY,New York,Broome,36007,36007001700,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.9,,,6.3,7.6,4081,POINT (-75.90865436 42.08175364),36007001700,HLTHOUT,CANCER,CrdPrv,Cancer (except skin)
2020,NY,New York,Albany,36001,36001001700,BRFSS,Prevention,"Older adult women aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 years",%,Crude prevalence,44.9,,,37.5,51.9,4021,POINT (-73.79885998 42.66092934),36001001700,PREVENT,COREW,CrdPrv,Core preventive services for older women
2021,NY,New York,Bronx,36005,36005027402,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,25.5,,,22.5,28.5,3386,POINT (-73.8175568 40.84275449),36005027402,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,NY,New York,Broome,36007,36007001200,BRFSS,Health Outcomes,High cholesterol among adults aged >=18 years who have been screened in the past 5 years,%,Crude prevalence,38.6,,,35.5,41.8,1173,POINT (-75.9104679 42.10072203),36007001200,HLTHOUT,HIGHCHOL,CrdPrv,High Cholesterol
2020,NY,New York,Broome,36007,36007000100,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,42.1,,,34.1,49.9,3220,POINT (-75.94131626 42.10728218),36007000100,PREVENT,COREM,CrdPrv,Core preventive services for older men
2021,NY,New York,Bronx,36005,36005007800,BRFSS,Health Status,Physical health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,13.8,,,12.1,15.5,6418,POINT (-73.85275388 40.82911597),36005007800,HLTHSTAT,PHLTH,CrdPrv,Physical Health
2020,NY,New York,Bronx,36005,36005009800,BRFSS,Prevention,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50-75 years",%,Crude prevalence,77.8,,,75.6,80.1,5038,POINT (-73.84951422 40.82545037),36005009800,PREVENT,COLON_SCREEN,CrdPrv,Colorectal Cancer Screening
2021,NY,New York,Bronx,36005,36005017701,BRFSS,Disability,Independent living disability among adults aged >=18 years,%,Crude prevalence,16.1,,,14.2,18.0,4294,POINT (-73.91115454 40.83318957),36005017701,DISABLT,INDEPLIVE,CrdPrv,Independent Living Disability
2021,NY,New York,Bronx,36005,36005009000,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,77.1,,,74.5,79.6,3667,POINT (-73.84187304 40.82168802),36005009000,PREVENT,CHECKUP,CrdPrv,Annual Checkup
2020,NY,New York,Bronx,36005,36005013500,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,81.0,,,78.6,83.1,3583,POINT (-73.90209474 40.82713648),36005013500,PREVENT,MAMMOUSE,CrdPrv,Mammography
2021,NY,New York,Bronx,36005,36005042400,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Crude prevalence,6.2,,,5.6,6.8,2481,POINT (-73.8495311 40.88927411),36005042400,HLTHOUT,CANCER,CrdPrv,Cancer (except skin)
2021,NY,New York,Bronx,36005,36005024501,BRFSS,Health Outcomes,Chronic kidney disease among adults aged >=18 years,%,Crude prevalence,4.0,,,3.6,4.4,4864,POINT (-73.9155001 40.85289522),36005024501,HLTHOUT,KIDNEY,CrdPrv,Chronic Kidney Disease
2021,NY,New York,Bronx,36005,36005032400,BRFSS,Health Risk Behaviors,Binge drinking among adults aged >=18 years,%,Crude prevalence,11.3,,,9.7,12.9,2957,POINT (-73.85972665 40.86135107),36005032400,RISKBEH,BINGE,CrdPrv,Binge Drinking
2021,NY,New York,Bronx,36005,36005036700,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,20.0,,,17.7,22.4,2599,POINT (-73.88930742 40.84075191),36005036700,HLTHSTAT,MHLTH,CrdPrv,Mental Health
2020,NY,New York,Albany,36001,36001014002,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,79.3,,,75.2,82.8,4542,POINT (-73.79427681 42.69310412),36001014002,PREVENT,MAMMOUSE,CrdPrv,Mammography
2021,NY,New York,Bronx,36005,36005020400,BRFSS,Health Outcomes,Coronary heart disease among adults aged >=18 years,%,Crude prevalence,4.6,,,4.1,5.1,2976,POINT (-73.85086112 40.8408615),36005020400,HLTHOUT,CHD,CrdPrv,Coronary Heart Disease
2020,NY,New York,Albany,36001,36001014801,BRFSS,Health Outcomes,All teeth lost among adults aged >=65 years,%,Crude prevalence,11.6,,,8.9,14.6,2794,POINT (-74.11592437 42.59274538),36001014801,HLTHOUT,TEETHLOST,CrdPrv,All Teeth Lost
2021,NY,New York,Bronx,36005,36005038700,BRFSS,Prevention,Cholesterol screening among adults aged >=18 years,%,Crude prevalence,78.9,,,75.7,81.8,3216,POINT (-73.8892117 40.85804392),36005038700,PREVENT,CHOLSCREEN,CrdPrv,Cholesterol Screening
2021,NY,New York,Bronx,36005,36005021601,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,16.7,,,15.0,18.4,4206,POINT (-73.86481204 40.83753818),36005021601,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis
2021,NY,New York,Bronx,36005,36005008300,BRFSS,Prevention,Visits to doctor for routine checkup within the past year among adults aged >=18 years,%,Crude prevalence,74.3,,,71.3,77.1,6155,POINT (-73.90183488 40.81367055),36005008300,PREVENT,CHECKUP,CrdPrv,Annual Checkup
2021,NY,New York,Albany,36001,36001012800,BRFSS,Health Outcomes,Arthritis among adults aged >=18 years,%,Crude prevalence,26.7,,,24.5,29.0,3836,POINT (-73.7002199 42.76400792),36001012800,HLTHOUT,ARTHRITIS,CrdPrv,Arthritis
2021,NY,New York,Albany,36001,36001013506,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,10.2,,,8.8,11.7,6361,POINT (-73.7295385 42.74702996),36001013506,DISABLT,COGNITION,CrdPrv,Cognitive Disability
2021,NY,New York,Bronx,36005,36005046202,BRFSS,Health Outcomes,Depression among adults aged >=18 years,%,Crude prevalence,17.2,,,15.2,19.3,8277,POINT (-73.83412247 40.87892201),36005046202,HLTHOUT,DEPRESSION,CrdPrv,Depression
2020,NY,New York,Bronx,36005,36005008500,BRFSS,Prevention,Cervical cancer screening among adult women aged 21-65 years,%,Crude prevalence,80.6,,,78.1,83.2,5457,POINT (-73.8990737 40.81627437),36005008500,PREVENT,CERVICAL,CrdPrv,Cervical Cancer Screening
2021,NY,New York,Bronx,36005,36005009000,BRFSS,Disability,Vision disability among adults aged >=18 years,%,Crude prevalence,13.9,,,12.2,15.8,3667,POINT (-73.84187304 40.82168802),36005009000,DISABLT,VISION,CrdPrv,Vision Disability
2021,NY,New York,Albany,36001,36001001902,BRFSS,Disability,Cognitive disability among adults ages >=18 years,%,Crude prevalence,8.9,,,7.5,10.5,2581,POINT (-73.79637121 42.64493271),36001001902,DISABLT,COGNITION,CrdPrv,Cognitive Disability
2021,NY,New York,Bronx,36005,36005024600,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,73.9,,,70.9,76.5,2058,POINT (-73.86116415 40.85159798),36005024600,PREVENT,BPMED,CrdPrv,Taking BP Medication
2021,NY,New York,Albany,36001,36001014612,BRFSS,Health Status,Fair or poor self-rated health status among adults aged >=18 years,%,Crude prevalence,12.5,,,10.0,15.5,1720,POINT (-74.03408698 42.70473814),36001014612,HLTHSTAT,GHLTH,CrdPrv,General Health
2020,NY,New York,Bronx,36005,36005017300,BRFSS,Prevention,Mammography use among women aged 50-74 years,%,Crude prevalence,80.4,,,78.0,82.8,5987,POINT (-73.91653027 40.82629602),36005017300,PREVENT,MAMMOUSE,CrdPrv,Mammography
2021,NY,New York,Bronx,36005,36005042000,BRFSS,Health Status,Mental health not good for >=14 days among adults aged >=18 years,%,Crude prevalence,18.3,,,16.3,20.3,3850,POINT (-73.85981731 40.89302299),36005042000,HLTHSTAT,MHLTH,CrdPrv,Mental Health
2021,NY,New York,Bronx,36005,36005024600,BRFSS,Disability,Mobility disability among adults aged >=18 years,%,Crude prevalence,14.4,,,12.5,16.4,2058,POINT (-73.86116415 40.85159798),36005024600,DISABLT,MOBILITY,CrdPrv,Mobility Disability
2021,NY,New York,Bronx,36005,36005022703,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,69.6,,,66.5,72.5,1556,POINT (-73.91046778 40.84397073),36005022703,PREVENT,BPMED,CrdPrv,Taking BP Medication
2020,NY,New York,Albany,36001,36001014606,BRFSS,Prevention,"Older adult men aged >=65 years who are up to date on a core set of clinical preventive services: Flu shot past year, PPV shot ever, Colorectal cancer screening",%,Crude prevalence,49.2,,,42.8,55.0,3675,POINT (-73.97243419 42.74163034),36001014606,PREVENT,COREM,CrdPrv,Core preventive services for older men
2021,NY,New York,Bronx,36005,36005037000,BRFSS,Prevention,Taking medicine for high blood pressure control among adults aged >=18 years with high blood pressure,%,Crude prevalence,76.7,,,74.2,79.0,2303,POINT (-73.85902728 40.87309199),36005037000,PREVENT,BPMED,CrdPrv,Taking BP Medication
2021,NY,New York,Bronx,36005,36005048400,BRFSS,Disability,Any disability among adults aged >=18 years,%,Crude prevalence,27.0,,,23.6,30.6,3598,POINT (-73.83457776 40.88631153),36005048400,DISABLT,DISABILITY,CrdPrv,Any Disability
